order_id,customer_name,region,category,sales,quantity,order_date
846,Customer_39,West,Toys,180.88,6,2025-02-05 05:00:00
847,Customer_154,South,Toys,32.61,1,2025-02-05 06:00:00
848,Customer_250,East,Electronics,688.88,8,2025-02-05 07:00:00
849,Customer_162,North,Home,118.38,2,2025-02-05 08:00:00
850,Customer_118,West,Clothing,139.24,5,2025-02-05 09:00:00
851,Customer_259,West,Home,56.65,9,2025-02-05 10:00:00
852,Customer_379,North,Electronics,127.34,8,2025-02-05 11:00:00
853,Customer_306,West,Toys,216.89,2,2025-02-05 12:00:00
854,Customer_268,South,Toys,278.2,9,2025-02-05 13:00:00
855,Customer_54,South,Electronics,280.38,5,2025-02-05 14:00:00
856,Customer_236,South,Clothing,172.5,6,2025-02-05 15:00:00
857,Customer_389,South,Toys,469.43,3,2025-02-05 16:00:00
858,Customer_222,West,Books,340.1,3,2025-02-05 17:00:00
859,Customer_251,North,Toys,282.98,8,2025-02-05 18:00:00
860,Customer_313,North,Books,11.44,2,2025-02-05 19:00:00
861,Customer_112,North,Electronics,1.38,2,2025-02-05 20:00:00
862,Customer_255,North,Electronics,47.76,5,2025-02-05 21:00:00
863,Customer_303,East,Toys,217.85,6,2025-02-05 22:00:00
864,Customer_207,North,Home,105.93,2,2025-02-05 23:00:00
865,Customer_229,East,Books,102.97,5,2025-02-06 00:00:00
866,Customer_341,East,Clothing,431.85,7,2025-02-06 01:00:00
867,Customer_398,South,Toys,451.83,8,2025-02-06 02:00:00
868,Customer_66,East,Clothing,479.76,7,2025-02-06 03:00:00
869,Customer_75,West,Toys,75.34,8,2025-02-06 04:00:00
870,Customer_103,East,Home,234.92,9,2025-02-06 05:00:00
871,Customer_192,South,Home,63.39,5,2025-02-06 06:00:00
872,Customer_252,East,Home,42.29,5,2025-02-06 07:00:00
873,Customer_226,West,Home,40.82,4,2025-02-06 08:00:00
874,Customer_294,West,Electronics,83.74,9,2025-02-06 09:00:00
875,Customer_306,West,Electronics,112.41,5,2025-02-06 10:00:00
876,Customer_98,South,Books,355.51,2,2025-02-06 11:00:00
877,Customer_338,South,Clothing,25.54,8,2025-02-06 12:00:00
878,Customer_286,North,Toys,265.55,7,2025-02-06 13:00:00
879,Customer_335,South,Toys,151.62,8,2025-02-06 14:00:00
880,Customer_347,West,Electronics,67.92,3,2025-02-06 15:00:00
881,Customer_308,West,Toys,135.78,4,2025-02-06 16:00:00
882,Customer_249,South,Electronics,71.32,5,2025-02-06 17:00:00
883,Customer_166,East,Books,181.31,6,2025-02-06 18:00:00
884,Customer_335,South,Clothing,113.78,1,2025-02-06 19:00:00
885,Customer_30,South,Books,35.92,4,2025-02-06 20:00:00
886,Customer_247,West,Home,24.79,5,2025-02-06 21:00:00
887,Customer_106,North,Home,158.24,7,2025-02-06 22:00:00
888,Customer_51,West,Home,465.4,5,2025-02-06 23:00:00
889,Customer_81,North,Books,84.31,1,2025-02-07 00:00:00
890,Customer_133,West,Toys,264.1,7,2025-02-07 01:00:00
891,Customer_285,South,Clothing,214.98,8,2025-02-07 02:00:00
892,Customer_388,West,Home,536.34,7,2025-02-07 03:00:00
893,Customer_138,West,Home,344.05,4,2025-02-07 04:00:00
894,Customer_184,West,Home,167.22,8,2025-02-07 05:00:00
895,Customer_330,South,Clothing,214.02,5,2025-02-07 06:00:00
896,Customer_273,South,Home,457.32,9,2025-02-07 07:00:00
897,Customer_340,South,Clothing,102.0,5,2025-02-07 08:00:00
898,Customer_69,South,Home,79.14,1,2025-02-07 09:00:00
899,Customer_34,North,Books,2.17,9,2025-02-07 10:00:00
900,Customer_262,North,Books,350.37,5,2025-02-07 11:00:00
901,Customer_53,East,Clothing,322.87,6,2025-02-07 12:00:00
902,Customer_205,South,Books,22.06,4,2025-02-07 13:00:00
903,Customer_126,North,Clothing,172.01,6,2025-02-07 14:00:00
904,Customer_235,West,Books,124.72,8,2025-02-07 15:00:00
905,Customer_43,South,Books,25.27,3,2025-02-07 16:00:00
906,Customer_240,East,Clothing,788.17,5,2025-02-07 17:00:00
907,Customer_371,East,Toys,48.34,2,2025-02-07 18:00:00
908,Customer_111,East,Books,13.92,2,2025-02-07 19:00:00
909,Customer_249,West,Home,180.7,7,2025-02-07 20:00:00
910,Customer_151,North,Toys,268.54,6,2025-02-07 21:00:00
911,Customer_183,West,Clothing,6.6,4,2025-02-07 22:00:00
912,Customer_336,South,Toys,215.01,5,2025-02-07 23:00:00
913,Customer_95,East,Electronics,151.98,1,2025-02-08 00:00:00
914,Customer_374,West,Electronics,21.8,7,2025-02-08 01:00:00
915,Customer_8,West,Books,37.88,8,2025-02-08 02:00:00
916,Customer_388,North,Books,167.85,9,2025-02-08 03:00:00
917,Customer_360,North,Home,70.3,8,2025-02-08 04:00:00
918,Customer_388,East,Toys,557.15,5,2025-02-08 05:00:00
919,Customer_184,West,Electronics,341.56,3,2025-02-08 06:00:00
920,Customer_281,West,Books,821.7,9,2025-02-08 07:00:00
921,Customer_195,North,Toys,60.13,6,2025-02-08 08:00:00
922,Customer_352,West,Books,699.48,5,2025-02-08 09:00:00
923,Customer_195,West,Books,112.86,3,2025-02-08 10:00:00
924,Customer_155,West,Electronics,85.39,6,2025-02-08 11:00:00
925,Customer_93,North,Electronics,10.33,3,2025-02-08 12:00:00
926,Customer_160,East,Books,10.84,6,2025-02-08 13:00:00
927,Customer_61,South,Clothing,235.54,4,2025-02-08 14:00:00
928,Customer_122,East,Books,122.47,2,2025-02-08 15:00:00
929,Customer_51,South,Books,51.37,8,2025-02-08 16:00:00
930,Customer_277,West,Home,190.37,4,2025-02-08 17:00:00
931,Customer_5,East,Home,58.3,9,2025-02-08 18:00:00
932,Customer_92,South,Home,172.38,7,2025-02-08 19:00:00
933,Customer_170,North,Clothing,89.01,2,2025-02-08 20:00:00
934,Customer_317,North,Clothing,346.95,4,2025-02-08 21:00:00
935,Customer_22,East,Books,343.73,5,2025-02-08 22:00:00
936,Customer_326,East,Home,129.77,3,2025-02-08 23:00:00
937,Customer_1,West,Clothing,86.41,9,2025-02-09 00:00:00
938,Customer_133,East,Electronics,90.06,5,2025-02-09 01:00:00
939,Customer_233,West,Books,327.69,2,2025-02-09 02:00:00
940,Customer_12,West,Toys,79.55,3,2025-02-09 03:00:00
941,Customer_346,North,Books,46.91,9,2025-02-09 04:00:00
942,Customer_46,North,Toys,17.7,7,2025-02-09 05:00:00
943,Customer_34,South,Home,125.73,2,2025-02-09 06:00:00
944,Customer_78,North,Toys,131.61,9,2025-02-09 07:00:00
945,Customer_218,North,Home,367.66,4,2025-02-09 08:00:00
946,Customer_301,East,Electronics,50.01,9,2025-02-09 09:00:00
947,Customer_73,North,Toys,95.93,2,2025-02-09 10:00:00
948,Customer_282,South,Books,330.48,4,2025-02-09 11:00:00
949,Customer_249,East,Home,347.03,5,2025-02-09 12:00:00
950,Customer_47,South,Books,97.1,2,2025-02-09 13:00:00
951,Customer_121,North,Clothing,122.91,1,2025-02-09 14:00:00
952,Customer_214,South,Home,72.28,7,2025-02-09 15:00:00
953,Customer_239,East,Toys,539.29,1,2025-02-09 16:00:00
954,Customer_56,West,Home,25.26,8,2025-02-09 17:00:00
955,Customer_350,South,Books,542.86,3,2025-02-09 18:00:00
956,Customer_107,South,Electronics,230.32,6,2025-02-09 19:00:00
957,Customer_319,East,Home,151.67,7,2025-02-09 20:00:00
958,Customer_48,East,Toys,6.64,1,2025-02-09 21:00:00
959,Customer_61,South,Clothing,129.1,6,2025-02-09 22:00:00
960,Customer_337,North,Electronics,104.76,7,2025-02-09 23:00:00
961,Customer_26,South,Clothing,35.16,6,2025-02-10 00:00:00
962,Customer_292,East,Home,213.66,4,2025-02-10 01:00:00
963,Customer_257,West,Books,709.14,1,2025-02-10 02:00:00
964,Customer_8,West,Books,165.19,9,2025-02-10 03:00:00
965,Customer_113,North,Toys,250.88,4,2025-02-10 04:00:00
966,Customer_355,South,Books,14.18,7,2025-02-10 05:00:00
967,Customer_253,West,Electronics,108.14,7,2025-02-10 06:00:00
968,Customer_180,South,Books,24.74,2,2025-02-10 07:00:00
969,Customer_207,East,Toys,189.76,1,2025-02-10 08:00:00
970,Customer_303,West,Home,557.69,8,2025-02-10 09:00:00
971,Customer_127,North,Home,216.81,8,2025-02-10 10:00:00
972,Customer_56,East,Books,15.98,7,2025-02-10 11:00:00
973,Customer_214,North,Clothing,87.6,8,2025-02-10 12:00:00
974,Customer_14,East,Home,160.0,3,2025-02-10 13:00:00
975,Customer_28,West,Books,103.24,2,2025-02-10 14:00:00
976,Customer_78,North,Toys,358.73,7,2025-02-10 15:00:00
977,Customer_216,North,Books,337.12,8,2025-02-10 16:00:00
978,Customer_386,East,Home,189.26,1,2025-02-10 17:00:00
979,Customer_365,North,Toys,93.51,9,2025-02-10 18:00:00
980,Customer_154,East,Books,58.96,4,2025-02-10 19:00:00
981,Customer_14,East,Electronics,22.38,4,2025-02-10 20:00:00
982,Customer_187,East,Toys,87.67,3,2025-02-10 21:00:00
983,Customer_312,East,Electronics,106.6,6,2025-02-10 22:00:00
984,Customer_371,West,Clothing,225.29,1,2025-02-10 23:00:00
985,Customer_7,East,Toys,214.68,6,2025-02-11 00:00:00
986,Customer_3,South,Electronics,14.54,2,2025-02-11 01:00:00
987,Customer_111,North,Home,100.59,9,2025-02-11 02:00:00
988,Customer_238,South,Home,40.12,2,2025-02-11 03:00:00
989,Customer_363,West,Clothing,34.11,7,2025-02-11 04:00:00
990,Customer_239,South,Toys,351.24,1,2025-02-11 05:00:00
991,Customer_274,North,Toys,8.56,7,2025-02-11 06:00:00
992,Customer_294,South,Toys,108.66,5,2025-02-11 07:00:00
993,Customer_227,West,Clothing,36.83,8,2025-02-11 08:00:00
994,Customer_371,East,Toys,422.94,4,2025-02-11 09:00:00
995,Customer_15,South,Home,162.86,7,2025-02-11 10:00:00
996,Customer_192,West,Electronics,52.63,6,2025-02-11 11:00:00
997,Customer_119,West,Home,139.6,5,2025-02-11 12:00:00
998,Customer_28,North,Home,262.97,4,2025-02-11 13:00:00
999,Customer_202,North,Electronics,634.58,7,2025-02-11 14:00:00
1000,Customer_39,South,Home,49.81,5,2025-02-11 15:00:00
1001,Customer_273,East,Clothing,434.63,5,2025-02-11 16:00:00
1002,Customer_231,West,Electronics,544.54,1,2025-02-11 17:00:00
1003,Customer_86,South,Home,496.39,2,2025-02-11 18:00:00
1004,Customer_126,West,Books,201.8,5,2025-02-11 19:00:00
1005,Customer_300,West,Home,198.75,3,2025-02-11 20:00:00
1006,Customer_25,East,Clothing,103.24,2,2025-02-11 21:00:00
1007,Customer_145,East,Toys,279.19,4,2025-02-11 22:00:00
1008,Customer_13,South,Home,151.56,4,2025-02-11 23:00:00
1009,Customer_212,East,Toys,226.29,4,2025-02-12 00:00:00
1010,Customer_25,East,Books,111.88,4,2025-02-12 01:00:00
1011,Customer_68,South,Home,262.98,3,2025-02-12 02:00:00
1012,Customer_394,East,Electronics,347.99,7,2025-02-12 03:00:00
1013,Customer_67,North,Toys,31.67,9,2025-02-12 04:00:00
1014,Customer_233,West,Books,357.87,5,2025-02-12 05:00:00
1015,Customer_109,West,Electronics,155.43,4,2025-02-12 06:00:00
1016,Customer_146,West,Electronics,372.44,2,2025-02-12 07:00:00
1017,Customer_111,West,Electronics,112.88,2,2025-02-12 08:00:00
1018,Customer_228,South,Electronics,95.3,5,2025-02-12 09:00:00
1019,Customer_111,West,Home,493.16,7,2025-02-12 10:00:00
1020,Customer_34,West,Home,57.85,9,2025-02-12 11:00:00
1021,Customer_111,West,Home,371.85,7,2025-02-12 12:00:00
1022,Customer_264,West,Books,132.34,5,2025-02-12 13:00:00
1023,Customer_369,North,Books,144.35,6,2025-02-12 14:00:00
1024,Customer_236,West,Books,73.77,3,2025-02-12 15:00:00
1025,Customer_83,North,Clothing,170.21,5,2025-02-12 16:00:00
1026,Customer_42,South,Books,78.67,8,2025-02-12 17:00:00
1027,Customer_101,East,Home,8.01,1,2025-02-12 18:00:00
1028,Customer_6,West,Home,63.49,1,2025-02-12 19:00:00
1029,Customer_180,East,Clothing,1.28,7,2025-02-12 20:00:00
1030,Customer_282,East,Clothing,766.59,5,2025-02-12 21:00:00
1031,Customer_320,South,Books,674.8,5,2025-02-12 22:00:00
1032,Customer_226,East,Toys,100.56,1,2025-02-12 23:00:00
1033,Customer_315,North,Clothing,260.66,9,2025-02-13 00:00:00
1034,Customer_365,East,Electronics,84.87,1,2025-02-13 01:00:00
1035,Customer_229,East,Home,222.4,5,2025-02-13 02:00:00
1036,Customer_377,East,Electronics,327.39,9,2025-02-13 03:00:00
1037,Customer_289,West,Home,586.57,4,2025-02-13 04:00:00
1038,Customer_150,West,Home,102.24,8,2025-02-13 05:00:00
1039,Customer_277,North,Clothing,305.85,6,2025-02-13 06:00:00
1040,Customer_198,North,Clothing,61.83,3,2025-02-13 07:00:00
1041,Customer_70,West,Electronics,927.79,4,2025-02-13 08:00:00
1042,Customer_112,North,Home,5.22,2,2025-02-13 09:00:00
1043,Customer_4,West,Electronics,185.03,1,2025-02-13 10:00:00
1044,Customer_350,South,Toys,215.47,8,2025-02-13 11:00:00
1045,Customer_331,East,Electronics,232.98,1,2025-02-13 12:00:00
1046,Customer_318,East,Books,25.65,1,2025-02-13 13:00:00
1047,Customer_350,North,Electronics,557.84,4,2025-02-13 14:00:00
1048,Customer_95,West,Books,39.98,6,2025-02-13 15:00:00
1049,Customer_152,West,Books,194.97,9,2025-02-13 16:00:00
1050,Customer_311,North,Books,50.38,1,2025-02-13 17:00:00
1051,Customer_137,West,Toys,73.41,7,2025-02-13 18:00:00
1052,Customer_247,South,Electronics,158.13,5,2025-02-13 19:00:00
1053,Customer_387,East,Electronics,107.98,8,2025-02-13 20:00:00
1054,Customer_243,North,Toys,34.92,7,2025-02-13 21:00:00
1055,Customer_31,North,Home,37.49,4,2025-02-13 22:00:00
1056,Customer_40,West,Clothing,108.31,4,2025-02-13 23:00:00
1057,Customer_229,North,Electronics,283.17,6,2025-02-14 00:00:00
1058,Customer_36,South,Clothing,456.49,6,2025-02-14 01:00:00
1059,Customer_223,West,Toys,17.58,9,2025-02-14 02:00:00
1060,Customer_6,West,Home,99.88,5,2025-02-14 03:00:00
1061,Customer_322,West,Home,21.13,8,2025-02-14 04:00:00
1062,Customer_220,West,Home,3.35,5,2025-02-14 05:00:00
1063,Customer_75,South,Toys,216.78,2,2025-02-14 06:00:00
1064,Customer_4,West,Books,184.49,6,2025-02-14 07:00:00
1065,Customer_335,North,Books,35.59,9,2025-02-14 08:00:00
1066,Customer_134,South,Clothing,53.27,3,2025-02-14 09:00:00
1067,Customer_118,East,Books,4.8,1,2025-02-14 10:00:00
1068,Customer_369,East,Books,360.3,1,2025-02-14 11:00:00
1069,Customer_94,North,Home,735.32,3,2025-02-14 12:00:00
1070,Customer_62,North,Home,29.11,5,2025-02-14 13:00:00
1071,Customer_194,South,Clothing,52.66,3,2025-02-14 14:00:00
1072,Customer_335,East,Electronics,405.61,9,2025-02-14 15:00:00
1073,Customer_203,East,Clothing,522.0,8,2025-02-14 16:00:00
1074,Customer_392,East,Clothing,108.82,3,2025-02-14 17:00:00
1075,Customer_26,East,Toys,10.39,9,2025-02-14 18:00:00
1076,Customer_173,East,Toys,8.04,6,2025-02-14 19:00:00
1077,Customer_300,West,Clothing,170.64,7,2025-02-14 20:00:00
1078,Customer_133,North,Clothing,99.81,4,2025-02-14 21:00:00
1079,Customer_326,West,Clothing,5.81,4,2025-02-14 22:00:00
1080,Customer_118,East,Books,175.05,2,2025-02-14 23:00:00
1081,Customer_324,South,Toys,2.27,5,2025-02-15 00:00:00
1082,Customer_275,South,Clothing,309.64,8,2025-02-15 01:00:00
1083,Customer_212,East,Home,73.18,7,2025-02-15 02:00:00
1084,Customer_225,East,Home,8.22,7,2025-02-15 03:00:00
1085,Customer_20,South,Books,177.52,6,2025-02-15 04:00:00
1086,Customer_113,West,Books,101.39,3,2025-02-15 05:00:00
1087,Customer_140,West,Electronics,728.4,5,2025-02-15 06:00:00
1088,Customer_47,East,Electronics,157.14,1,2025-02-15 07:00:00
1089,Customer_1,West,Electronics,64.38,7,2025-02-15 08:00:00
1090,Customer_90,South,Books,247.19,9,2025-02-15 09:00:00
1091,Customer_142,West,Books,63.35,1,2025-02-15 10:00:00
1092,Customer_320,East,Books,469.19,2,2025-02-15 11:00:00
1093,Customer_38,South,Home,93.91,3,2025-02-15 12:00:00
1094,Customer_293,West,Books,159.64,3,2025-02-15 13:00:00
1095,Customer_382,North,Home,10.38,8,2025-02-15 14:00:00
1096,Customer_139,South,Electronics,111.07,7,2025-02-15 15:00:00
1097,Customer_356,South,Electronics,357.19,6,2025-02-15 16:00:00
1098,Customer_333,North,Electronics,327.62,4,2025-02-15 17:00:00
1099,Customer_259,North,Clothing,50.8,9,2025-02-15 18:00:00
1100,Customer_161,South,Clothing,51.26,1,2025-02-15 19:00:00
1101,Customer_390,North,Toys,339.99,2,2025-02-15 20:00:00
1102,Customer_178,East,Toys,532.99,4,2025-02-15 21:00:00
1103,Customer_10,East,Toys,20.04,3,2025-02-15 22:00:00
1104,Customer_261,East,Clothing,119.59,1,2025-02-15 23:00:00
1105,Customer_138,South,Clothing,82.33,5,2025-02-16 00:00:00
1106,Customer_172,North,Toys,409.11,7,2025-02-16 01:00:00
1107,Customer_386,North,Toys,17.44,2,2025-02-16 02:00:00
1108,Customer_13,West,Books,47.43,5,2025-02-16 03:00:00
1109,Customer_168,West,Toys,279.24,6,2025-02-16 04:00:00
1110,Customer_130,North,Books,10.53,7,2025-02-16 05:00:00
1111,Customer_84,North,Home,135.67,1,2025-02-16 06:00:00
1112,Customer_321,North,Clothing,116.72,7,2025-02-16 07:00:00
1113,Customer_319,South,Toys,81.41,4,2025-02-16 08:00:00
1114,Customer_101,North,Clothing,100.36,8,2025-02-16 09:00:00
1115,Customer_329,West,Clothing,150.98,4,2025-02-16 10:00:00
1116,Customer_273,South,Clothing,35.2,6,2025-02-16 11:00:00
1117,Customer_265,North,Home,169.72,9,2025-02-16 12:00:00
1118,Customer_399,West,Electronics,327.4,5,2025-02-16 13:00:00
1119,Customer_38,South,Toys,285.56,4,2025-02-16 14:00:00
1120,Customer_94,North,Electronics,33.42,8,2025-02-16 15:00:00
1121,Customer_95,North,Electronics,32.33,9,2025-02-16 16:00:00
1122,Customer_305,North,Electronics,62.44,4,2025-02-16 17:00:00
1123,Customer_69,South,Clothing,89.59,3,2025-02-16 18:00:00
1124,Customer_318,West,Books,105.0,8,2025-02-16 19:00:00
1125,Customer_236,West,Clothing,227.7,5,2025-02-16 20:00:00
1126,Customer_334,East,Clothing,11.67,2,2025-02-16 21:00:00
1127,Customer_373,North,Electronics,7.06,9,2025-02-16 22:00:00
1128,Customer_376,East,Clothing,99.49,3,2025-02-16 23:00:00
1129,Customer_137,East,Electronics,238.91,2,2025-02-17 00:00:00
1130,Customer_76,West,Books,42.99,1,2025-02-17 01:00:00
1131,Customer_35,South,Toys,205.17,8,2025-02-17 02:00:00
1132,Customer_1,South,Electronics,60.17,3,2025-02-17 03:00:00
1133,Customer_296,West,Books,434.46,7,2025-02-17 04:00:00
1134,Customer_320,South,Toys,452.08,1,2025-02-17 05:00:00
1135,Customer_60,East,Home,70.56,1,2025-02-17 06:00:00
1136,Customer_320,North,Electronics,52.27,9,2025-02-17 07:00:00
1137,Customer_349,West,Electronics,105.97,8,2025-02-17 08:00:00
1138,Customer_328,North,Home,55.03,3,2025-02-17 09:00:00
1139,Customer_267,South,Home,223.18,6,2025-02-17 10:00:00
1140,Customer_361,North,Electronics,349.81,3,2025-02-17 11:00:00
1141,Customer_229,South,Home,223.62,4,2025-02-17 12:00:00
1142,Customer_270,South,Clothing,347.85,1,2025-02-17 13:00:00
1143,Customer_316,East,Toys,101.17,5,2025-02-17 14:00:00
1144,Customer_286,South,Toys,34.0,1,2025-02-17 15:00:00
1145,Customer_291,East,Toys,267.84,1,2025-02-17 16:00:00
1146,Customer_213,East,Clothing,89.41,7,2025-02-17 17:00:00
1147,Customer_165,East,Home,222.5,6,2025-02-17 18:00:00
1148,Customer_5,West,Books,63.12,2,2025-02-17 19:00:00
1149,Customer_339,West,Home,16.94,2,2025-02-17 20:00:00
1150,Customer_379,South,Electronics,980.76,7,2025-02-17 21:00:00
1151,Customer_78,East,Toys,33.97,1,2025-02-17 22:00:00
1152,Customer_62,West,Home,891.71,2,2025-02-17 23:00:00
1153,Customer_132,East,Books,756.9,8,2025-02-18 00:00:00
1154,Customer_89,North,Electronics,315.8,6,2025-02-18 01:00:00
1155,Customer_237,North,Clothing,215.42,2,2025-02-18 02:00:00
1156,Customer_42,North,Clothing,172.46,7,2025-02-18 03:00:00
1157,Customer_89,South,Books,402.13,4,2025-02-18 04:00:00
1158,Customer_296,East,Electronics,68.34,2,2025-02-18 05:00:00
1159,Customer_328,North,Toys,126.1,6,2025-02-18 06:00:00
1160,Customer_295,West,Home,193.2,9,2025-02-18 07:00:00
1161,Customer_104,North,Electronics,105.93,9,2025-02-18 08:00:00
1162,Customer_14,North,Clothing,111.54,8,2025-02-18 09:00:00
1163,Customer_288,North,Books,80.18,3,2025-02-18 10:00:00
1164,Customer_179,South,Books,166.13,3,2025-02-18 11:00:00
1165,Customer_125,West,Home,380.19,2,2025-02-18 12:00:00
1166,Customer_353,East,Books,45.01,5,2025-02-18 13:00:00
1167,Customer_23,West,Books,544.94,4,2025-02-18 14:00:00
1168,Customer_63,East,Electronics,233.65,7,2025-02-18 15:00:00
1169,Customer_143,South,Toys,346.63,4,2025-02-18 16:00:00
1170,Customer_153,South,Home,162.47,9,2025-02-18 17:00:00
1171,Customer_145,South,Electronics,302.39,2,2025-02-18 18:00:00
1172,Customer_225,South,Toys,3.27,6,2025-02-18 19:00:00
1173,Customer_309,East,Electronics,341.17,7,2025-02-18 20:00:00
1174,Customer_104,North,Electronics,8.19,4,2025-02-18 21:00:00
1175,Customer_104,East,Books,441.3,6,2025-02-18 22:00:00
1176,Customer_39,West,Toys,964.73,7,2025-02-18 23:00:00
1177,Customer_198,South,Home,69.65,4,2025-02-19 00:00:00
1178,Customer_134,South,Home,47.23,8,2025-02-19 01:00:00
1179,Customer_67,West,Toys,289.94,9,2025-02-19 02:00:00
1180,Customer_391,East,Books,58.35,1,2025-02-19 03:00:00
1181,Customer_179,North,Clothing,401.33,7,2025-02-19 04:00:00
1182,Customer_42,North,Electronics,21.7,9,2025-02-19 05:00:00
1183,Customer_15,West,Books,26.92,5,2025-02-19 06:00:00
1184,Customer_111,North,Toys,774.1,2,2025-02-19 07:00:00
1185,Customer_157,East,Electronics,224.07,6,2025-02-19 08:00:00
1186,Customer_289,East,Home,375.32,7,2025-02-19 09:00:00
1187,Customer_231,West,Clothing,78.41,2,2025-02-19 10:00:00
1188,Customer_157,East,Home,225.7,2,2025-02-19 11:00:00
1189,Customer_38,South,Toys,180.4,1,2025-02-19 12:00:00
1190,Customer_97,West,Electronics,184.84,4,2025-02-19 13:00:00
1191,Customer_289,East,Toys,229.48,7,2025-02-19 14:00:00
1192,Customer_254,West,Electronics,171.3,9,2025-02-19 15:00:00
1193,Customer_196,North,Books,112.1,3,2025-02-19 16:00:00
1194,Customer_86,East,Clothing,64.57,7,2025-02-19 17:00:00
1195,Customer_322,South,Books,292.71,7,2025-02-19 18:00:00
1196,Customer_10,East,Books,51.31,7,2025-02-19 19:00:00
1197,Customer_5,West,Toys,235.76,2,2025-02-19 20:00:00
1198,Customer_123,West,Clothing,53.14,6,2025-02-19 21:00:00
1199,Customer_330,East,Electronics,196.34,2,2025-02-19 22:00:00
1200,Customer_353,South,Electronics,274.94,6,2025-02-19 23:00:00
1201,Customer_118,South,Home,49.36,3,2025-02-20 00:00:00
1202,Customer_294,South,Electronics,12.36,2,2025-02-20 01:00:00
1203,Customer_397,West,Toys,28.08,6,2025-02-20 02:00:00
1204,Customer_159,East,Books,186.28,2,2025-02-20 03:00:00
1205,Customer_303,North,Books,378.69,5,2025-02-20 04:00:00
1206,Customer_228,West,Books,9.21,2,2025-02-20 05:00:00
1207,Customer_365,South,Clothing,264.97,3,2025-02-20 06:00:00
1208,Customer_216,East,Electronics,83.5,3,2025-02-20 07:00:00
1209,Customer_184,South,Toys,130.22,6,2025-02-20 08:00:00
1210,Customer_15,North,Clothing,528.62,6,2025-02-20 09:00:00
1211,Customer_157,South,Home,80.68,3,2025-02-20 10:00:00
1212,Customer_136,South,Toys,125.22,3,2025-02-20 11:00:00
1213,Customer_261,North,Toys,2.76,1,2025-02-20 12:00:00
1214,Customer_157,East,Toys,17.02,7,2025-02-20 13:00:00
1215,Customer_47,West,Books,59.84,8,2025-02-20 14:00:00
1216,Customer_324,East,Toys,5.65,2,2025-02-20 15:00:00
1217,Customer_332,North,Electronics,199.6,4,2025-02-20 16:00:00
1218,Customer_173,South,Toys,111.16,7,2025-02-20 17:00:00
1219,Customer_130,East,Books,158.88,8,2025-02-20 18:00:00
1220,Customer_95,West,Toys,38.39,1,2025-02-20 19:00:00
1221,Customer_115,North,Home,70.18,4,2025-02-20 20:00:00
1222,Customer_243,East,Home,218.02,6,2025-02-20 21:00:00
1223,Customer_292,West,Books,672.22,3,2025-02-20 22:00:00
1224,Customer_282,North,Electronics,10.35,5,2025-02-20 23:00:00
1225,Customer_299,West,Electronics,442.15,9,2025-02-21 00:00:00
1226,Customer_283,North,Clothing,172.02,3,2025-02-21 01:00:00
1227,Customer_69,South,Books,165.99,5,2025-02-21 02:00:00
1228,Customer_148,East,Toys,138.74,8,2025-02-21 03:00:00
1229,Customer_11,West,Books,14.38,6,2025-02-21 04:00:00
1230,Customer_254,North,Clothing,18.84,4,2025-02-21 05:00:00
1231,Customer_330,West,Books,183.71,8,2025-02-21 06:00:00
1232,Customer_360,West,Books,83.39,3,2025-02-21 07:00:00
1233,Customer_38,East,Clothing,498.43,3,2025-02-21 08:00:00
1234,Customer_134,South,Electronics,104.37,4,2025-02-21 09:00:00
1235,Customer_200,West,Toys,30.93,9,2025-02-21 10:00:00
1236,Customer_23,North,Clothing,250.86,5,2025-02-21 11:00:00
1237,Customer_303,North,Home,69.44,8,2025-02-21 12:00:00
1238,Customer_346,South,Electronics,149.09,6,2025-02-21 13:00:00
1239,Customer_302,North,Home,239.35,3,2025-02-21 14:00:00
1240,Customer_363,South,Electronics,461.05,8,2025-02-21 15:00:00
1241,Customer_396,North,Toys,314.23,9,2025-02-21 16:00:00
1242,Customer_218,East,Toys,225.63,8,2025-02-21 17:00:00
1243,Customer_141,West,Books,227.66,4,2025-02-21 18:00:00
1244,Customer_104,East,Home,583.48,6,2025-02-21 19:00:00
1245,Customer_210,West,Electronics,70.15,1,2025-02-21 20:00:00
1246,Customer_111,West,Toys,0.22,4,2025-02-21 21:00:00
1247,Customer_104,West,Clothing,63.48,8,2025-02-21 22:00:00
1248,Customer_316,East,Toys,49.15,1,2025-02-21 23:00:00
1249,Customer_171,West,Clothing,216.84,3,2025-02-22 00:00:00
1250,Customer_356,East,Electronics,200.87,1,2025-02-22 01:00:00
1251,Customer_324,South,Toys,180.02,9,2025-02-22 02:00:00
1252,Customer_133,North,Toys,3.28,2,2025-02-22 03:00:00
1253,Customer_376,North,Electronics,260.96,9,2025-02-22 04:00:00
1254,Customer_293,West,Toys,78.17,4,2025-02-22 05:00:00
1255,Customer_328,East,Clothing,218.76,2,2025-02-22 06:00:00
1256,Customer_127,North,Toys,162.65,4,2025-02-22 07:00:00
1257,Customer_106,East,Home,83.93,6,2025-02-22 08:00:00
1258,Customer_92,East,Books,28.91,7,2025-02-22 09:00:00
1259,Customer_287,West,Clothing,19.84,3,2025-02-22 10:00:00
1260,Customer_378,North,Home,356.19,3,2025-02-22 11:00:00
1261,Customer_393,West,Electronics,501.18,8,2025-02-22 12:00:00
